Date,ITB,IYZ,XLY,XLP,IYT,PHO,DBA,DBB,VNQ,LQD
13/12/2017,41.559517,27.667278,93.884773,52.356766,180.834595,29.621487,17.777548,17.466785,74.949089,110.530739
14/12/2017,41.480816,27.213108,94.173416,52.126762,179.554413,29.26638,17.767805,17.621529,74.931374,110.731049
15/12/2017,41.893955,27.268721,94.580818,52.718082,180.680603,29.522844,17.855476,17.795618,75.401085,110.885818
18/12/2017,42.513664,27.58386,95.430367,52.690277,183.009964,29.822947,17.87496,17.824631,75.897385,110.558037
19/12/2017,42.115063,27.180729,95.304871,52.755165,183.227966,29.68474,17.894442,17.892332,74.284416,109.993568
20/12/2017,42.439846,27.358448,95.121452,52.662472,184.954498,29.763714,17.972372,18.085764,73.424782,109.702232
21/12/2017,42.863068,27.498745,95.739304,52.625401,185.022079,29.84269,17.991852,18.201822,73.140366,109.997841
22/12/2017,42.685909,27.573568,95.555878,52.708817,185.784042,29.68474,17.933405,18.395254,73.644371,110.079948
26/12/2017,42.87291,27.667103,95.768272,52.829308,185.687576,29.773588,18.089264,18.424265,74.013351,110.225929
27/12/2017,42.971336,27.592274,95.575195,52.82003,186.111984,29.84269,18.186674,18.627369,74.256348,110.837273
28/12/2017,43.227238,27.751286,95.835846,52.736626,185.542923,29.971029,18.23538,18.801458,74.652321,110.764236
29/12/2017,43.030392,27.508097,95.275917,52.727352,184.838806,29.882181,18.274345,18.772442,74.679329,110.910225
02/01/2018,43.207546,27.657751,96.72403,52.402958,188.147217,29.892054,18.478909,18.820799,74.40033,110.171188
03/01/2018,44.319721,27.358448,97.168121,52.384426,188.349792,29.990767,18.469166,18.627369,74.184341,110.37191
04/01/2018,43.975246,27.508097,97.486694,52.532711,189.005676,30.050001,18.439943,18.733757,72.906395,110.335426
05/01/2018,44.585464,27.395857,98.259018,52.76442,189.912384,30.119102,18.342533,18.540325,72.94239,110.29892
08/01/2018,44.703568,27.601633,98.374863,52.89418,191.44603,30.35603,18.215899,18.511309,73.320366,110.289803
09/01/2018,44.68388,27.339743,98.56794,52.82003,191.812561,30.395515,18.254864,18.395254,72.37542,109.888344
10/01/2018,44.004772,26.993664,98.500366,52.560516,191.995804,30.138847,18.186674,18.511309,71.565445,109.961349
11/01/2018,44.929943,27.339743,100.102936,52.486374,196.548553,30.553469,18.118488,18.540325,71.322441,110.225929
12/01/2018,44.988995,27.639042,101.396576,52.504921,198.053268,30.632442,18.079521,18.714413,70.746475,110.244179
16/01/2018,44.260666,27.255558,100.672523,52.745888,195.333191,30.464621,18.060041,18.627369,70.881462,110.344528
17/01/2018,45.126785,27.246206,101.155228,53.348335,195.950516,30.632442,18.206158,18.530653,71.37645,110.043449
18/01/2018,44.782307,27.105906,101.068359,53.190765,196.066284,30.573212,18.196417,18.646713,70.458481,109.614624
19/01/2018,45.333473,27.311678,101.946869,53.783932,196.780029,30.928595,18.147711,18.608027,70.836464,109.277031
22/01/2018,45.520481,27.788698,103.076393,54.191746,197.667465,30.938471,18.206158,18.76277,71.484444,109.176689
23/01/2018,45.402367,27.433273,103.945259,54.015644,197.339478,30.810137,18.13797,18.56934,72.474411,109.651115
24/01/2018,45.254742,27.489391,104.389343,54.126869,194.494049,30.987827,18.313309,18.869156,72.09642,109.578156
25/01/2018,44.290195,27.582924,104.205925,54.154667,191.426727,31.155651,18.254864,18.801458,71.970421,110.134689
26/01/2018,44.122879,27.807405,105.22924,54.414185,193.394424,31.343218,18.40098,18.907843,71.718422,109.988708
29/01/2018,42.902431,27.601633,104.939629,54.201012,193.162964,31.126036,18.420462,18.936857,70.75547,109.69677
30/01/2018,42.626854,27.629696,104.41832,53.83955,190.548981,30.898979,18.449686,18.878828,70.242477,109.32267
31/01/2018,42.203636,27.639042,104.080421,53.589306,190.65509,30.780521,18.342533,18.907843,71.502434,109.550774
01/02/2018,42.065842,27.610987,102.921921,53.357594,189.584442,30.938471,18.508133,19.072258,69.963501,109.066826
02/02/2018,40.776505,27.14332,101.93721,52.338085,185.513992,30.484364,18.478909,18.849813,69.36953,108.508781
05/02/2018,39.093483,26.095747,98.500366,50.438084,179.929169,29.181273,18.352274,18.849813,67.308594,108.5728
06/02/2018,40.4025,26.236048,101.020081,50.994179,182.890335,29.319483,18.488649,18.724085,67.317612,108.353256
07/02/2018,40.353287,26.348288,100.711143,50.771736,183.401611,29.220762,18.469166,18.327553,67.029602,108.051353
08/02/2018,38.709633,25.356834,96.695068,49.678078,176.437454,28.361908,18.371758,18.308208,65.103653,107.584793
09/02/2018,38.837585,25.42231,97.341888,49.780029,176.15773,28.52973,18.33279,18.124449,66.732605,107.237152
12/02/2018,39.408436,25.759029,98.664474,50.289787,178.964584,29.072687,18.449686,18.230835,66.759598,107.237152
13/02/2018,39.408436,25.730967,99.176163,50.521492,180.305344,29.201019,18.449686,18.540325,67.227592,107.200539
14/02/2018,40.117077,25.843206,100.759422,50.493694,181.964401,29.516918,18.517874,18.975544,66.741608,106.80719
15/02/2018,40.107239,26.366993,101.657249,51.327839,183.305099,29.852566,18.625027,18.9562,67.38958,107.310326
16/02/2018,40.619026,26.582117,101.164886,51.531738,182.629959,29.941408,18.478909,19.043243,67.75856,107.630524
20/02/2018,40.077709,26.338936,100.855957,50.363941,179.803772,29.753843,18.488649,18.888502,66.957596,107.173103
21/02/2018,39.890701,25.79644,100.711143,49.76149,180.401794,29.852566,18.439943,18.888502,65.634659,106.587593
22/02/2018,39.615116,25.525198,100.836647,49.891251,181.539978,29.872309,18.547098,18.927187,66.38163,106.733986
23/02/2018,39.762749,26.451172,102.24614,50.373203,184.202164,30.19808,18.605543,18.724085,67.443588,107.227997
26/02/2018,39.841488,26.6663,103.105354,50.688332,187.510605,30.435003,18.644506,18.76277,67.632568,107.365211
27/02/2018,38.827744,26.320227,100.923531,50.021008,183.295456,30.138847,18.605543,18.637039,66.05764,106.898636
28/02/2018,37.705719,26.114454,100.469795,49.501984,180.710464,29.67487,18.673733,18.404924,66.012634,107.099915
01/03/2018,37.833664,26.217342,99.388527,49.390762,180.064163,29.210894,18.956224,18.38558,66.07563,106.989822
02/03/2018,37.971462,26.236048,99.485092,49.807838,180.102814,29.260246,18.888035,18.308208,66.048653,106.650375
05/03/2018,38.325771,26.55406,100.672523,50.243446,180.430725,29.516918,19.12182,18.172808,66.795616,106.61367
06/03/2018,39.044266,26.787891,101.367622,50.280521,181.906509,29.753843,19.082859,18.230835,67.110603,106.705429
07/03/2018,39.054111,26.862722,100.682182,49.826374,181.308502,30.099361,18.917259,18.037405,67.52459,106.668724
08/03/2018,38.876945,26.844011,101.000771,50.280521,182.301987,30.217821,18.975704,17.88266,67.650574,106.879738
09/03/2018,39.546223,26.815954,102.56472,50.604916,187.153732,30.869368,18.849072,18.163136,68.019562,106.503586
12/03/2018,39.792282,26.526003,102.902611,50.51223,186.671432,30.820007,18.878294,17.902004,68.316551,106.641205
13/03/2018,40.018654,26.366993,102.178566,50.475151,187.481674,30.770645,18.888035,18.076092,68.379555,106.650375
14/03/2018,39.477325,26.395052,102.05307,49.965401,184.279343,30.642315,18.897776,17.931019,68.442551,106.888908
15/03/2018,38.985214,26.105099,101.946869,49.613197,184.74231,30.701546,18.780884,17.911676,68.424545,106.998985
16/03/2018,39.319843,26.656944,101.840355,49.630913,186.382111,30.997704,18.693213,17.902004,68.901535,107.118256
19/03/2018,39.132847,26.273458,100.571968,49.146255,185.677933,30.760777,18.352274,17.853645,68.307564,106.760452
20/03/2018,38.945847,26.245399,101.172256,49.006451,186.430298,30.879242,18.313309,17.621529,68.073563,106.384323
21/03/2018,39.58559,26.189281,101.09481,48.400627,185.649017,30.800262,18.362015,17.843975,67.569572,106.320099
22/03/2018,38.736179,25.681311,98.945297,47.999851,180.35376,30.099361,18.362015,17.602188,67.173599,106.503586
23/03/2018,38.322304,25.191238,96.99913,47.403347,176.898453,29.487303,18.381498,17.466785,65.976639,106.164154
26/03/2018,39.258438,25.653034,99.865143,48.083733,180.673172,30.079617,18.32305,17.602188,66.727234,106.540283
27/03/2018,38.627785,25.313763,97.909271,48.055775,177.256577,29.7341,18.215899,17.602188,66.981682,106.925606
28/03/2018,38.420853,25.144123,96.71833,48.717518,177.421082,29.68474,18.206158,17.602188,68.662811,107.209999
29/03/2018,38.913548,25.464548,98.073883,49.053051,181.021606,30.079617,18.32305,17.602188,68.581039,107.696228
02/04/2018,37.583256,24.983908,95.304688,47.850723,177.421082,29.388584,18.225639,17.621529,67.654121,107.638268
03/04/2018,38.154793,25.144123,96.514992,48.484505,180.92482,29.803204,18.118488,17.660215,68.226624,107.353035
04/04/2018,39.928505,25.483397,98.286888,49.239468,180.740936,29.9809,18.06978,17.563499,68.944511,107.353035
05/04/2018,40.618298,25.690735,99.603706,49.360622,181.941101,30.247437,18.33279,17.640873,68.917244,107.389877
06/04/2018,39.632896,25.323185,97.483238,48.857315,176.58873,29.546535,18.23538,17.68923,68.399277,107.711914
09/04/2018,39.189461,25.351456,97.250877,48.829365,176.095139,29.655128,18.49839,17.863316,68.181183,107.767082
10/04/2018,39.416103,26.001738,98.432144,48.941204,177.90506,30.040129,18.40098,18.337221,68.10849,107.794701
11/04/2018,38.844574,25.973467,98.131973,48.848,177.372726,29.941408,18.410721,18.346893,68.253891,107.868294
12/04/2018,38.489819,26.124249,98.558006,48.773438,180.256989,30.050001,18.478909,18.037405,67.490562,107.573883
13/04/2018,38.519382,25.954617,98.006104,49.015766,180.46022,30.079617,18.420462,18.027733,67.844963,107.610664
16/04/2018,38.893841,26.03001,98.741966,49.547028,184.689865,30.444876,18.362015,18.424265,68.262978,107.619888
17/04/2018,39.317562,26.444679,100.581627,49.658871,184.302704,30.790394,18.352274,18.588682,69.062653,107.629066
18/04/2018,39.534355,26.416407,101.056076,49.286064,187.564438,30.958214,18.556835,19.236673,68.917244,107.077026
19/04/2018,38.391285,26.29389,100.736557,47.860043,185.899689,30.820007,18.508133,18.936857,67.917656,106.672218
20/04/2018,37.908436,26.209068,99.710213,47.058495,184.080093,30.741034,18.362015,18.965874,67.290642,106.239799
23/04/2018,38.036537,26.190224,99.923218,47.002567,184.873734,30.681801,18.303568,18.375908,67.236115,106.193756
24/04/2018,37.72121,26.237345,98.344986,46.704319,181.118378,29.971029,18.439943,18.288866,67.490562,105.880943
25/04/2018,38.105515,26.246773,98.75164,46.7882,183.005737,29.951284,18.566578,18.172808,67.363335,105.549728
26/04/2018,38.667198,26.086554,100.349258,47.06781,181.592636,30.050001,18.478909,18.25985,68.244797,105.862549
27/04/2018,38.765739,26.29389,100.804321,47.319466,183.905853,30.069742,18.722435,18.008392,69.417053,106.101753
30/04/2018,37.869022,25.81325,100.407356,47.02121,181.670059,29.694614,18.751659,18.008392,69.144432,106.009766
01/05/2018,38.361729,25.587067,100.5429,46.611111,181.050629,29.743975,18.975704,17.902004,69.771446,105.722809
02/05/2018,37.859165,25.426853,99.855446,45.697712,179.240707,29.566282,18.819849,18.114779,69.517014,105.639755
03/05/2018,38.1745,25.417427,99.410057,45.651112,178.834213,29.526789,19.034153,17.979376,69.471573,105.658211
04/05/2018,38.578514,25.587067,100.717178,46.312862,180.92482,29.832817,18.819849,18.211493,70.234901,105.805824
07/05/2018,38.578514,25.737854,101.056076,46.023933,180.663498,29.941408,18.654249,18.172808,70.707428,105.685898
08/05/2018,38.736179,25.671885,100.630051,45.837528,182.028198,30.020386,18.693213,18.240509,70.35302,105.648987
09/05/2018,38.026691,25.568214,100.978622,45.902775,183.179977,30.158592,18.547098,18.230835,70.825562,105.630539
10/05/2018,38.194199,25.822672,101.34655,46.173061,185.018936,30.425135,18.556835,18.230835,71.37989,106.16568
11/05/2018,38.401142,25.907492,101.559563,46.173061,186.964355,30.425135,18.459427,18.172808,71.134521,106.350235
14/05/2018,38.1745,25.794401,101.753204,46.154419,185.957779,30.286924,18.362015,18.182476,70.525696,106.156479
15/05/2018,36.72596,25.690735,101.16259,45.977337,185.183487,29.862434,18.264605,18.163136,69.380699,105.353729
16/05/2018,36.942749,25.728428,102.004951,46.303551,186.780426,29.9809,18.284088,18.143791,69.171692,105.215309
17/05/2018,37.36647,25.568214,101.666069,46.46199,187.506378,29.931538,18.176933,18.124449,68.826385,105.012329
18/05/2018,37.898579,25.521093,101.540207,46.173061,187.380554,30.079617,18.381498,18.076092,68.917244,105.445992
21/05/2018,38.056252,25.81325,102.101784,46.368786,189.751846,30.405388,18.49839,18.182476,69.7351,105.51059
22/05/2018,37.169392,25.794401,101.646706,46.284908,187.467636,30.237566,18.605543,18.056747,69.835052,105.399887
23/05/2018,37.750774,25.756702,102.382568,46.452671,187.332138,30.227695,18.790627,18.008392,70.534782,105.85199
24/05/2018,37.790188,25.700159,102.605263,46.41539,189.490494,30.425135,18.732178,18.047077,70.389366,106.147247
25/05/2018,38.371571,25.66246,102.760185,46.489956,190.303513,30.257307,18.858812,18.037405,70.634727,106.460968
29/05/2018,38.489819,25.558792,101.966225,46.387432,187.641876,30.14872,18.722435,17.979376,70.970955,107.023804
30/05/2018,38.332165,25.64361,102.895752,47.039852,190.593872,30.484364,18.732178,18.163136,71.934189,106.608604
31/05/2018,37.918293,25.417427,102.401947,46.284908,187.864487,30.069742,18.712694,18.153465,71.68885,106.562462
01/06/2018,38.075954,25.709585,103.157173,46.284908,190.351913,30.237566,18.644506,18.143791,72.006897,106.357925
04/06/2018,38.342018,25.76613,104.309395,46.667034,188.977554,30.31654,18.196417,18.356565,72.633911,106.117279
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
